200	application/pdf	1151826	https://www.gov.br/participamaisbrasil/blob/baixar/6900
200	application/pdf	136797	https://www.gov.br/previdencia/pt-br/assuntos/previdencia-social/saude-e-seguranca-do-trabalhador/fap/rois-de-percentis/PORTARIA_INTERMINISTERIAL_MPS_MF_N__10__DE_10_DE_SETEMBRO_DE_2025___PORTARIA_INTERMINISTERIAL_MPS_MF_N__10__DE_10_DE_SETEMBRO_DE_2025___DOU___Imprensa_Nacional.pdf
200	application/pdf	1091138	https://www.gov.br/saude/pt-br/acesso-a-informacao/participacao-social/consultas-publicas/2026/revisao-e-atualizacao-do-caderno-tematico-do-programa-saude-na-escola-pse-o-que-e-deficiencia/caderno-da-consulta-publica
200	text/html;charset=utf-8	140128	https://www.gov.br/saude/pt-br/assuntos/saude-de-a-a-z/s/sindrome-de-burnout
200	application/pdf	78480	https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/notas-tecnicas/2024/nota-tecnica-no-91-2024-cgiae-daent-svsa-ms.pdf/@@download/file
200	application/pdf	1251457	https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/svsa/vigilancia/guia-de-vigilancia-em-saude-volume-3-6a-edicao
200	text/html;charset=utf-8	113484	https://www.gov.br/saude/pt-br/composicao/svsa/saude-do-trabalhador/vigilancia-em-saude-do-trabalhador-vigisat/doencas-e-agravos-relacionados-ao-trabalho/lesoes-por-esforcos-repetitivos-ler-disturbios-osteomusculares-relacionadas-ao-trabalho-dort
200	text/html;charset=utf-8	145132	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/arquivos/normas-regulamentadoras/nr-17-atualizada-2021.pdf/view
200	application/pdf	398620	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/normas-regulamentadora/normas-regulamentadoras-vigentes/nr-01-atualizada-2025-i-3.pdf
200	application/pdf	754137	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/normas-regulamentadora/normas-regulamentadoras-vigentes/nr-07-atualizada-2022-1.pdf
200	application/pdf	2421847	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/normas-regulamentadora/normas-regulamentadoras-vigentes/nr-15-atualizada-2025.pdf
200	text/html;charset=utf-8	145353	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/normas-regulamentadora/normas-regulamentadoras-vigentes/nr-15-atualizada-2025.pdf/view
200	application/pdf	399810	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/normas-regulamentadora/normas-regulamentadoras-vigentes/nr-16-atualizada-2025-ii.pdf
200	application/pdf	379629	https://www.gov.br/trabalho-e-emprego/pt-br/acesso-a-informacao/participacao-social/conselhos-e-orgaos-colegiados/comissao-tripartite-partitaria-permanente/normas-regulamentadora/normas-regulamentadoras-vigentes/nr-17-atualizada-2023.pdf
200	application/pdf	12819226	https://www.gov.br/trabalho-e-emprego/pt-br/assuntos/inspecao-do-trabalho/manuais-e-publicacoes/2026/manual_gro_pgr_da_nr_1.pdf
